stateCode,stateNameEnglish,districtCode,districtNameEnglish,subdistrictCode,subdistrictNameEnglish,villageCode,villageNameEnglish,pincode
29,Karnataka,527,Belagavi,5437,Hukeri,939182,Parashyanahatti (Nrv),591243
29,Karnataka,543,Koppal,5465,Kushtagi,939204,Shakthinagar,583277
29,Karnataka,540,Haveri,7106,Rattihalli,924845,Hade,581119
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625278,Alurdoddanahalli,561203
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625403,Boovanahalli,561203
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625404,Doddasanne,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625163,Bommahalli,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625247,Dargajogihalli (Og),561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625124,Ekasipura,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625009,Gunjur,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625078,Honnaghatta,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,624961,Hosahalli,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625120,Jakkasandra,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,624959,Jakkenahalli,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625188,Joyis Agrahara,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625115,Kakkehalli,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,624975,Kukkalahalli,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625012,Lagumenahalli,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625101,Mallathahalli,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625110,Mandibyadarahalli,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625025,Melinanaikaradahalli,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,938753,Mutturu,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625102,Palanjogihalli,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625041,Shivalinga Pura,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625123,S.M. Gollahalli,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625029,Somasettihalli,561203
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625107,Talagavara,561203
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625373,Abachikkanahalli,562164
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625401,Akkalenahalli Mallena - Halli,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625291,Aradeshahalli,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,938780,Arishinakunte,562129
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625454,Baladimmanahalli,562165
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625273,Beerasandra,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625439,Bettakote Amanikere,562165
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625378,Boodihal,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,910262,Chikkahosahalli (D),562165
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625412,Chikkaramanahalli,562165
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625272,Chikkobanahalli,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625358,Dasarahalli,562164
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625305,Devaganahalli,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625463,Gangavara Chowdappana Halli,562165
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625348,Guduvanahalli,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625429,Gummanahalli,562135
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,938731,Haradipura,562135
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625380,Hire Amanikere,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625301,Ilathore,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625290,Juttanahalli,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625399,Kannamangala,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625253,Kempathimmanahalli,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625356,Kodagurki,562164
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625347,Kondenahalli,562165
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625375,Lalagondanahalli,562164
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625452,Mallenahalli,562129
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625446,Mallepura,562129
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625445,Nallappanahalli,562129
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625444,Nallur,562129
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625322,Narayanapura,562135
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,938723,Neeleri,562164
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625248,Rabbanahalli,562164
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625408,Rayasandra,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625441,Reddihalli,562129
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625390,Sanne Amanikere,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625342,Shettahalli,562135
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625379,Southegowdanahalli,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625422,Srothreyathellohalli,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625331,Thimmahalli,562135
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625432,Varadenahalli,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625284,Venkatapura,562110
29,Karnataka,526,Bengaluru Rural,5603,Devanahalli,625274,Vishwanathapura,562163
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625092,Adinarayana Hosahalli,562163
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625191,Ambalagere,561204
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,624954,Aroodi,561204
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625157,Bhaktharahalli,561204
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625145,Buchanahalli,561204
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625196,Chikkahejjaji,561204
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625195,Chikkahejjaji Amanikere,561204
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625160,Chikkakalenahalli,561204
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625167,Chikkamankanala,561204
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625125,Chikka Tumkur,562163
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625200,Chunchegowdanahosahalli,561204
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,624951,Dadighattamadagu,561204
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625212,Dodda Tumkur,562163
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625213,Gowdahalli,562163
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,624956,Kallukunte,561204
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,624989,Kanikenahalli,561204
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625214,Karim Sonnenahalli,562163
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625183,Kattiihosahalli,561204
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625095,K.G.Govindapura,561204
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625142,Konenahalli,561204
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,624979,Lingadaveeranahalli,561204
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625033,Majarahosahalli,562163
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,624999,Mallegowdanahalli,561204
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,910080,Mopurahalli (D),562163
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625099,Pindakuru Thimmanahalli,562163
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625097,Shivapura,562163
29,Karnataka,526,Bengaluru Rural,5602,Doddaballapura,625206,Syakaldevanapura,561204
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625628,Alagondahalli,562129
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625488,Arasanahalli,562129
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625650,Arlemakanahalli District Plantation,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625485,Bathiganahalli,562129
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625501,Bhuvanahalli,562122
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625699,Chikkanallurahalli,562122
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625481,Chikkaralagere,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625641,Chikkathaggali,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625610,Chinnandahalli,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625584,Chinnathimmanagolla Halli,562122
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625670,Doddadasarahalli,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625627,Doddadenahalli,562122
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625622,Doddanallala Plantation,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625606,Doddanallurahalli,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625522,Ekarajapura,562165
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625474,Esthur,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625706,Ganagalu,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625551,Giddanahalli,562122
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625702,Halasahalli,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,910273,Hallevooru (D),562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625516,Hasigala,562165
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625731,Hemmandahalli,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625597,Hethakki,562122
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625677,Honachanahalli,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625536,Hosahardi,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625556,Karahalli,562122
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625508,Kodipura,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625601,Kolalachannenahalli,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625687,Kumbalahalli,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625689,Kurubarahalli,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625637,Mattanahalli,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625577,Mumynahosahalli,562122
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625550,Nandagudi,562122
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625573,Oblahalli,562122
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625707,Pethanahalli,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625716,Poojena Agrahara,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625473,Ralkunte,562122
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625545,Sarakanur,562122
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625552,Sarakar Vaddahalli,562122
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625570,Sathigenahalli,562122
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625484,Shantanapura,562129
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625757,Shivanapura,562122
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625582,Siddapura,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625530,Sonnebychanahalli,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625498,Srinivasapura,562135
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625491,Sulibele,562129
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625642,Thaggali Hosahalli,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625517,Thimmasandra,562165
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625673,Thindlu Plantation,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625626,Ummalu,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625505,Vanamanahalli,562129
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,938778,Varadapura,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625589,Yelachahalli,562122
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625692,Yelachanayakanapura,562114
29,Karnataka,526,Bengaluru Rural,5604,Hosakote,625511,Yenagunte,562165
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624878,Ananthapura,562123
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624895,Araledibba,562123
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624949,Arasinakunte (Ct),562123
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624837,Arebommanahalli,562111
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624799,Ballagere,562132
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624863,Bettahalli,562123
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624806,Biragundanahalli,562111
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624865,Byrasettihalli,562123
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624715,Chikkannanahalli,562123
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624877,Deganahalli,562123
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624810,Doddabele,562132
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624920,Doddakarenahalli,562123
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,910484,Gollarahattii,562132
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624787,Goraghatta,561204
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624911,Hajipalya,562123
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624919,Hanchipura,562123
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624829,Harvesandra,562132
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624947,H.Kempalinganahalli,562123
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624930,Honnasandra,562123
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624875,Kachanahalli,562123
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624836,Kempapura Agrahara,562111
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624800,Kenchanapura,562132
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624914,K.Kempalinganahalli,562130
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624881,Koolipura,562123
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624743,Lakkuru,562111
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624792,Maddenahalli,562111
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624772,Maragondanahalli,562111
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624765,Narayanapura,562111
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624735,Nijagal Kempohalli,562111
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624835,Sulkunte,562111
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624804,Tavarekere,562132
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624823,Thyamagondlu,562132
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624813,Vadakunte,562132
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624882,Vajarahalli,562123
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624904,Viraraghuvanapalya,562123
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624748,Yedehalli,562111
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624907,Yelachagere,562123
29,Karnataka,526,Bengaluru Rural,5601,Nelamangala,624859,Yeramanchanahalli,562123
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613307,Agasa Thimmanahalli,562106
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613308,A Medihalli,562106
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613284,Arehalli,562107
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613359,Attibele (Ct),562107
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613303,Bagganadoddi,562106
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613292,Ballur,562107
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613171,Bommandahalli,562106
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613352,Channena Agrahara,562106
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613220,Chikkadunnasandra,562125
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613155,Giddenahalli,562107
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613236,Gonighattapura,562125
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613280,Halehalli,562107
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613325,Hasaruvani,562106
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613310,Honnakalasapura,562106
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613302,Indlawadi,562106
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613275,Itchangur,562107
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613233,Ittangur,562125
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613312,Kempavaderahalli,562106
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613281,Kodlipura,562107
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613245,Kugur,562125
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613314,Kunmadivala,562106
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613269,Laxmi Sagara,562107
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613318,Madivala,562166
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613253,Mattanahalli,562125
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613329,Patnagere Gollahalli,562106
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613335,Singasandra,562106
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613332,Solur,562106
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613208,Thigala Chowdadenahalli,562125
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613266,Thirumagondanahalli,562107
29,Karnataka,525,Bengaluru Urban,5545,Anekal,613334,Vanakanahalli,562106
29,Karnataka,525,Bengaluru Urban,5542,Bengaluru North,612773,Alur,562162
29,Karnataka,525,Bengaluru Urban,5542,Bengaluru North,612796,Avverahalli,562162
29,Karnataka,525,Bengaluru Urban,5542,Bengaluru North,612755,Bethanagere,562162
29,Karnataka,525,Bengaluru Urban,5542,Bengaluru North,612809,Bettahalli,562130
29,Karnataka,525,Bengaluru Urban,5542,Bengaluru North,612781,Gejjagadahalli,562162
29,Karnataka,525,Bengaluru Urban,5542,Bengaluru North,612801,Gollarapalya,562130
29,Karnataka,525,Bengaluru Urban,5542,Bengaluru North,612797,Hunnigere,562130
29,Karnataka,525,Bengaluru Urban,5542,Bengaluru North,612756,Rampalya,562162
29,Karnataka,525,Bengaluru Urban,5542,Bengaluru North,612787,Shivanapura,562162
29,Karnataka,525,Bengaluru Urban,5542,Bengaluru North,612784,Venkatapura,562163
29,Karnataka,525,Bengaluru Urban,5543,Bengaluru South,612962,Gangenahalli,562130
29,Karnataka,525,Bengaluru Urban,5543,Bengaluru South,612965,Honniganahatti,562130
29,Karnataka,525,Bengaluru Urban,5543,Bengaluru South,612995,Karigiripura,562130
29,Karnataka,525,Bengaluru Urban,5543,Bengaluru South,613040,Mallasandra,562130
29,Karnataka,525,Bengaluru Urban,5543,Bengaluru South,612997,Punagumaranahalli,562130
29,Karnataka,525,Bengaluru Urban,5543,Bengaluru South,612964,Varthur,562130
29,Karnataka,525,Bengaluru Urban,7103,Yelahanka,612917,Bandi Kodige Halli,562149
29,Karnataka,525,Bengaluru Urban,7103,Yelahanka,612899,Doddajala,562157
29,Karnataka,525,Bengaluru Urban,7103,Yelahanka,612828,Haniyur,562163
29,Karnataka,525,Bengaluru Urban,7103,Yelahanka,612908,Huttanahalli,562157
29,Karnataka,525,Bengaluru Urban,7103,Yelahanka,612831,Kadathanamale,562163
29,Karnataka,525,Bengaluru Urban,7103,Yelahanka,612903,Mylanahalli,562149
29,Karnataka,631,Bengaluru South,5607,Channapatna,626298,Krishnapura,562138
29,Karnataka,631,Bengaluru South,5607,Channapatna,626262,Kudlur,562160
29,Karnataka,631,Bengaluru South,5607,Channapatna,626277,Malagalu,562138
29,Karnataka,631,Bengaluru South,5607,Channapatna,626271,Mallamgere,562159
29,Karnataka,631,Bengaluru South,5607,Channapatna,626198,Mandya Bommanayakanahalli,562108
29,Karnataka,631,Bengaluru South,5607,Channapatna,626287,Menasiganahalli,562138
29,Karnataka,631,Bengaluru South,5607,Channapatna,626238,Mylanayakanahalli,562160
29,Karnataka,631,Bengaluru South,5607,Channapatna,626280,Nagapura,562138
29,Karnataka,631,Bengaluru South,5607,Channapatna,626190,Nayidolle,562108
29,Karnataka,631,Bengaluru South,5607,Channapatna,938842,Shukravarapete,562160
29,Karnataka,631,Bengaluru South,5607,Channapatna,626197,Siddanahalli,562108
29,Karnataka,631,Bengaluru South,5607,Channapatna,626201,Thimmasandra,562108
29,Karnataka,631,Bengaluru South,7196,Harohalli,626403,Anehosahalli,562121
29,Karnataka,631,Bengaluru South,7196,Harohalli,626395,Bachahalli,562117
29,Karnataka,631,Bengaluru South,7196,Harohalli,626426,Bantanalu,562121
29,Karnataka,631,Bengaluru South,7196,Harohalli,626368,Belaguli,562117
29,Karnataka,631,Bengaluru South,7196,Harohalli,626349,Bettahalli Kaval,562121
29,Karnataka,631,Bengaluru South,7196,Harohalli,626375,Bheemasandra,562121
29,Karnataka,631,Bengaluru South,7196,Harohalli,626429,Bilikal Forest,562117
29,Karnataka,631,Bengaluru South,7196,Harohalli,626387,Chakkasadenahalli,562112
29,Karnataka,631,Bengaluru South,7196,Harohalli,626378,Cheeluru,562112
29,Karnataka,631,Bengaluru South,7196,Harohalli,626381,Chikkadevarahalli,562112
29,Karnataka,631,Bengaluru South,7196,Harohalli,626334,Gollahalli,562112
29,Karnataka,631,Bengaluru South,7196,Harohalli,626400,Hosahalli,562112
29,Karnataka,631,Bengaluru South,7196,Harohalli,626346,Kaggalahalli,562112
29,Karnataka,631,Bengaluru South,7196,Harohalli,626413,Kolalugundi,562112
29,Karnataka,631,Bengaluru South,7196,Harohalli,626373,Maralagere,562112
29,Karnataka,631,Bengaluru South,7196,Harohalli,626384,Paduvanagere,562112
29,Karnataka,631,Bengaluru South,7196,Harohalli,626404,Rampura Gatthalkere Kaval,562112
29,Karnataka,631,Bengaluru South,7196,Harohalli,626348,Yadamadu,562112
29,Karnataka,631,Bengaluru South,7196,Harohalli,626588,Yarehalli,562112
29,Karnataka,631,Bengaluru South,7196,Harohalli,626339,Yerehalli,562117
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626493,Alur,562126
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626452,Aralalusandra,562117
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626604,Basavapatna Veerasandra,562121
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626497,Choodahalli,562126
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626517,Dalimba,562126
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626584,Halasuru,562119
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626532,Halasuru,562126
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626585,Hanchiguli,562119
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626576,Haroshivanahalli,562126
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626589,Herandyappanahalli,562119
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626482,Horalagallu,562117
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626506,Hosahalli,562126
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626625,Irlapodu,562119
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626492,Kabbal Forest,562126
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626516,Kachavanahalli,562126
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626534,Kadahalli,562126
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626456,Kallahalli,562117
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626469,Kanakapura (Rural),562117
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626491,Kanchanahalli,562126
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626525,Kemmale,562126
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626600,Kolagondanahalli,562119
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626540,Konanagundi,562126
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626569,Madarahalli,562119
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626578,Mahalli,562117
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626580,Mugguru,562119
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626548,Puradadoddi,562117
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626447,Ramapura,562117
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626619,Salabanni,562119
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626538,Sooligere,562126
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626499,Thenganayakanahalli,562117
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626448,Tungani,562117
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626434,Udarahalli,562117
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626603,Yalachahalli,562112
29,Karnataka,631,Bengaluru South,5608,Kanakapura,626608,Yeramgere,562119
29,Karnataka,631,Bengaluru South,5605,Magadi,625983,Adakamaranahalli,562120
29,Karnataka,631,Bengaluru South,5605,Magadi,625967,Agalakote,562120
29,Karnataka,631,Bengaluru South,5605,Magadi,626026,Ajjanahalli,561201
29,Karnataka,631,Bengaluru South,5605,Magadi,625837,Aladakatte,562127
29,Karnataka,631,Bengaluru South,5605,Magadi,626027,Annekaranahalli,561201
29,Karnataka,631,Bengaluru South,5605,Magadi,625766,Basavanapalya,562120
29,Karnataka,631,Bengaluru South,5605,Magadi,625772,Beechanahalli,561101
29,Karnataka,631,Bengaluru South,5605,Magadi,625917,Bommanahalli,562131
29,Karnataka,631,Bengaluru South,5605,Magadi,625928,Byalakere,562127
29,Karnataka,631,Bengaluru South,5605,Magadi,625860,Byrasandra,562127
29,Karnataka,631,Bengaluru South,5605,Magadi,626000,Channapura,562120
29,Karnataka,631,Bengaluru South,5605,Magadi,625883,Channohalli,562127
29,Karnataka,631,Bengaluru South,5605,Magadi,625782,Chikkakalya,562131
